nom_produit,prix,categorie,note,source_file
"SheaMoisture Shampooing, Après-shampooing et Masque Capillaire pour cheveux secs et abîmés Miel de Manuka et Huile de Mafura Shampooing 1x384ml, Après-shampooing 1x384 ml, Masque capillaire 1x355 ml","40,99€",Consommation Courante,"4,3",unilever_amazon.csv
"Noxzema Classic Clean Cream, Original Deep Cleansing 12 oz by Noxzema","22,92€",Consommation Courante,"4,3",unilever_amazon.csv
"AXE Gel Douche Homme Ultime Aqua Bergamot - 12h de fraîcheur - parfum bergamote, sauge et genévrier - lot de 2x225ml","7,18€",Consommation Courante,,unilever_amazon.csv
Brut 3 x Original All In One Showergel Hair & Body Duschgel je 500 ml for men,"23,28€",Consommation Courante,"4,6",unilever_amazon.csv
St. Ives Blemish Fighting Apricot Facial Scrub 150ml Pack of 3,"18,86€",Consommation Courante,"4,6",unilever_amazon.csv
POND'S Dreamflower Talcum powder 100gm by HIndustan Unilever Ltd india,"14,89€",Consommation Courante,"4,0",unilever_amazon.csv
TRESemmé Biotin Repair Masque de récupération instantanée avec biotine et complexe Pro-bond 440 ml,"14,99€",Consommation Courante,"4,5",unilever_amazon.csv
Vaseline Essential Moisture Cocoa Radiant Lotion 200ml Pack of 3,"14,45€",Consommation Courante,"4,4",unilever_amazon.csv
AXE Gel Douche Homme 5en1 Numéro 10-24h Hydratant - parfum de pamplemousse et de menthe aquatique - 400ml,"8,38€",Consommation Courante,"4,7",unilever_amazon.csv
Radox Mineral Therapy Feel Awake Lot de 6 gels douche 2 en 1 mélangés avec des herbes et un parfum minéral marin et fenouil pour une expérience rafraîchissante 225 ml,"22,54€",Consommation Courante,"4,7",unilever_amazon.csv
Monsavon Authentique 4X100g,"3,49€",Consommation Courante,"4,6",unilever_amazon.csv
"Dove Men+Care Déodorant en aérosol Invisible Dry, anti-transpirant","15,74€",Consommation Courante,"4,6",unilever_amazon.csv
Dove Advanced Care Lot de 6 gels douche nourrissants pour le corps avec nutriments naturels pour une peau douce instantanément 400 ml,"41,72€",Consommation Courante,"4,8",unilever_amazon.csv
"SheaMoisture Shampooing et Après-shampooing pour cheveux secs et abîmés Miel de Manuka et Huile de Mafura Shampooing 1 x 384 ml, Après-shampooing 1 x 384 ml - 2 articles","29,79€",Consommation Courante,"4,0",unilever_amazon.csv
"Ariel Original Lessive Liquide, 100 Lavages, Action Détachante En 1 Seul Lavage, Impeccable Même A Froid, Fabriqué En France","31,00€",Consommation Courante,"5,0",unilever_amazon.csv
"Ariel Ultra Détachant Lessive Liquide, 100 Lavages (4x25), Élimine Même les Tâches Incrustées Depuis 7 Jours, Impeccable Même à Froid","51,60€",Consommation Courante,,unilever_amazon.csv
"ALVITYL HYDRINK BEAUTÉ – Électrolytes – Biotine, Zinc – Hydratation, Peau, Cheveux, Ongles – Pastilles Effervescentes – Goût Framboise – 20 comprimés effervescents","5,89€",Consommation Courante,"4,4",unilever_amazon.csv
Canard WC - Recharges Fresh Disc Marine – Bloc Sans Cage Nettoyant WC - 3x100 Jours De Nettoyage Puissant – 6 Recharges,"17,97€",Consommation Courante,"4,6",unilever_amazon.csv
"Bell Bird Dégorgeoir en Cristaux de Soude Caustique, Déboucheur Puissant pour Éviers, Canalisations et Tuyaux de Douche dans la Salle de Bain et la Cuisine-Une bouteille","12,99€",Consommation Courante,"2,9",unilever_amazon.csv
Amazerbst Lot de 3 éponges luffa pour homme et femme (Pink White Blue),"8,99€",Consommation Courante,"4,3",unilever_amazon.csv
"Swiffer Duster Plumeau Recharges, 23 Unités, Capture Poussière, Saleté, Poils et Allergènes, Efficace Contre 99.9% des Poussières, même dans Les Coins Difficiles, Manche Vendu Séparément","13,50€",Consommation Courante,"4,8",unilever_amazon.csv
"Swiffer WetJet 12 Recharges Jetables Nettoyantes Multi-Surfaces, Retient la Poussière et Saleté, Pour Tous Types de Sol, Sans Traces ni Résidus","6,99€",Consommation Courante,"4,8",unilever_amazon.csv
"ALVITYL HYDRINK BEAUTÉ – Électrolytes – Biotine, Zinc – Hydratation, Peau, Cheveux, Ongles – Pastilles Effervescentes – Goût Framboise – 20 comprimés effervescents","5,89€",Consommation Courante,"4,4",unilever_amazon.csv
"Ariel Original Lessive Liquide, 100 Lavages, Action Détachante En 1 Seul Lavage, Impeccable Même A Froid, Fabriqué En France","31,00€",Consommation Courante,"5,0",unilever_amazon.csv
"Ariel Ultra Détachant Lessive Liquide, 100 Lavages (4x25), Élimine Même les Tâches Incrustées Depuis 7 Jours, Impeccable Même à Froid","51,60€",Consommation Courante,,unilever_amazon.csv
Canard WC - Recharges Fresh Disc Marine – Bloc Sans Cage Nettoyant WC - 3x100 Jours De Nettoyage Puissant – 6 Recharges,"17,97€",Consommation Courante,"4,6",unilever_amazon.csv
.IVES St. Ives Fresh Skin Lot de 6 gommages visage à l'abricot 150 ml,"28,41€",Consommation Courante,"4,6",unilever_amazon.csv
Knorr Risotto aux Champignons des Bois - plat cuisiné en 12min - simple et rapide - riz 100% italien,,Consommation Courante,"4,2",unilever_amazon.csv
"Axe Ice Chill - Gel douche, 400 ml x 6 unités","25,38€",Consommation Courante,"4,6",unilever_amazon.csv
Skip - Lessive Liquide Peaux Sensibles - Contre les taches tenaces - Parfum léger et agréable - Testée dermatologiquement - 54 Lavages,,Consommation Courante,"4,6",unilever_amazon.csv
SheaMoisture Shampooing Boucles et Brillance pour cheveux épais et bouclés Noix de Coco et Hibiscus 2 x 384 ml,"24,49€",Consommation Courante,"4,0",unilever_amazon.csv
SheaMoisture Après-shampooing Intensive Hydration pour cheveux secs et abîmés Miel de Manuka et Huile de Mafura 2 x 384 ml,"24,49€",Consommation Courante,"4,4",unilever_amazon.csv
The Story of Unilever : Unilever’s Journey to Global Leadership (English Edition),,Consommation Courante,"5,0",unilever_amazon.csv
Dove Advanced Care Gel Douche Huile d'Argan nourrissante 600 ml,"9,03€",Consommation Courante,"4,4",unilever_amazon.csv
REGENERATE™ Sérum Expert - Recharge - Régénère le minéral de l'émail dentaire - 2x16ml,"29,25€",Consommation Courante,"4,2",unilever_amazon.csv
PEARS Pure & Gentle Lot de 3 flacons de gel douche 10 fois plus hydratant 250 ml,"18,99€",Consommation Courante,"4,6",unilever_amazon.csv
Seventh Generation Lot de 45 détergents pour lave-vaisselle,"45,38€",Consommation Courante,"4,5",unilever_amazon.csv
Dove Advanced Care Gel Douche Hydratant en Profondeur Hydratant Naturel 600 ml,"9,00€",Consommation Courante,"4,5",unilever_amazon.csv
"Cleanerist | 5x5L lessive liquide universelle, 1000+ lavages – nettoyage en profondeur, formule concentrée, parfum frais, 20°C-95°C, pour couleurs, blancs et foncés","48,49€",Consommation Courante,"4,5",unilever_amazon.csv
Cattier - Gel douche sans sulfate Parfum Vanille - Tonka 1L,"10,20€",Consommation Courante,"4,0",unilever_amazon.csv
Cleanerist | 550 pastilles lave-vaisselle (10 kg) – Tout-en-un dans un film hydrosoluble – compatibles avec toutes les machines – détergent écologique en poudre,"39,95€",Consommation Courante,"4,4",unilever_amazon.csv
"Baume À Lèvres | Dove Nourishing Lipcare 4,8g | Essential Intensiv | Rouge À Lèvres","5,28€",Consommation Courante,"4,6",unilever_amazon.csv
Vo5 Extreme Style Mat Mat Clay 75 ml,"9,99€",Consommation Courante,"4,6",unilever_amazon.csv
Dove 0% Déodorant Roll On 48h Original Sans Aluminium Ni Alcool pour Femme avec 1/4 Crème Hydratante 6X50ml,"23,98€",Consommation Courante,"4,3",unilever_amazon.csv
Vaseline Advanced Repair Lotion 200 ML - Pack of 3,"20,14€",Consommation Courante,"4,4",unilever_amazon.csv
"SheaMoisture Masque de Traitement pour les cheveux Strengthen & Restore pour les cheveux naturels, traités chimiquement ou coiffés à chaud Huile de ricin noir de Jamaïque 2 x 355 ml","30,99€",Consommation Courante,"4,6",unilever_amazon.csv
Glorix Original Lot de 3 nettoyants WC 750 ml,"13,95€",Consommation Courante,"5,0",unilever_amazon.csv
Simple Kind to Hair Lot de 2 shampoings doux pour cheveux gras avec provitamine B5 pour cuir chevelu sensible 200 ml,"11,13€",Consommation Courante,"4,6",unilever_amazon.csv
Axe Pâte pour les cheveux - Whatever Messy Look - Pour un look désinvolte - 75 ml,"22,37€",Consommation Courante,"4,4",unilever_amazon.csv
"SheaMoisture Shampooing et Après-shampooing pour cheveux abîmés Beurre de Karité Brut Shampooing 1 x 384 ml, Après-shampooing 1 x 384 ml - 2 articles","27,00€",Consommation Courante,,unilever_amazon.csv
7508516 Hotel jabón,"34,04€",Consommation Courante,"4,6",unilever_amazon.csv
Vaseline x Emily in Paris Rouge Romance | Baume à lèvres teinté Stick | Édition Limitée | (Lot de 3 Rouge Romance),"16,99€",Consommation Courante,"4,0",unilever_amazon.csv
"Pears Savon à barres pur et doux aux huiles naturelles, 0,1 kg","9,50€",Consommation Courante,"4,5",unilever_amazon.csv
"BAGSMART Trousse de Toilette Homme Voyage,Accessoires de Toilette Sac de Rasage Cuir,Imperméable,Séparation Humide et sèche Double Fermeture Éclair avec Poignée,Noir","27,99€",Consommation Courante,"4,6",unilever_amazon.csv
"Brosse de douche en silicone avec long manche, brosse de douche double face pour exfoliation et massage pour la douche, peut produire une mousse riche, brosse à dos à long manche pour homme","16,99€",Consommation Courante,"4,1",unilever_amazon.csv
"Tire Lait Electrique, collecte du lait maternel, Anti-reflux, avec écran tactile LED, 3 Modes et 9 Niveaux, Silencieux et Ultra-Léger, Portable, Sans BPA (light blue, 21mm)","19,99€",Consommation Courante,"3,8",unilever_amazon.csv
"Cleanerist® Lessive Liquide Universelle 10L (350 Lavages) - Détergent Concentré XXL Linge Blanc, Couleur et Noir - Parfum Frais 20-95°C - Alternative aux Pods et Poudre","28,94€",Consommation Courante,"4,5",unilever_amazon.csv
"Glysolid Crème classique hydratation intensive mains disparues, 100 ml","8,67€",Consommation Courante,"4,5",unilever_amazon.csv
Brut Original Lot de 3 déodorants pour le corps 200 ml,"18,99€",Consommation Courante,"4,6",unilever_amazon.csv
SheaMoisture Multi-Action sans rinçage Hydrate & Repair pour les cheveux extrêmement secs et fragiles Miel de Manuka et Yaourt 2 x 237 ml,"30,99€",Consommation Courante,"5,0",unilever_amazon.csv
Pepsodent Dentifrice Protection complète avec fluor et calcium pour la défense des caries toute la journée 75 ml (pack de 6 x 75 ml),"15,79€",Consommation Courante,"3,7",unilever_amazon.csv
Rexona Invisible Lot de 6 déodorants anti-transpirants Black&White 200 ml (Total : 1 200 ml),"31,69€",Consommation Courante,"4,6",unilever_amazon.csv
Dove Shampooing restaurateur à la noix de coco - Le flacon de 250ml,"26,99€",Consommation Courante,,unilever_amazon.csv
AXE Gold Lot de 3 déodorants Bodyspray pour homme 48 heures de protection 150 ml,"22,99€",Consommation Courante,"4,1",unilever_amazon.csv
"Mentadent Brosse à dents, avec ventouse - Coloris Aléatoire","6,32€",Consommation Courante,"4,2",unilever_amazon.csv
Pepsodent Natürliche Zahnpasta mit Fluorid und Kalzium für weißere Zähne in einer Woche 75 ml,"6,50€",Consommation Courante,"4,2",unilever_amazon.csv
Lux Bright Impress - Savon délicat parfum camélia japonais et huile d'agrumes - 80 g,"8,53€",Consommation Courante,"4,0",unilever_amazon.csv
Vaseline Lip Therapy Original 4g Stick,"7,25€",Consommation Courante,"4,6",unilever_amazon.csv
"Mentadent Professional Gencives irritées, brosse à dents professionnelle pour irritation des gencives et parodontite, poils doux 0,15 mm, petite tête, poignée ergonomique, conçue et fabriquée en","7,20€",Consommation Courante,"4,4",unilever_amazon.csv
Zwitsal Lot de 6 gels lavants pour bébé sans savon – Protège la barrière naturelle de la peau – 700 ml,"49,95€",Consommation Courante,,unilever_amazon.csv
Vaseline Healty Plus Savon Total Moisture 12 x 75 g | Lot de 12,"18,40€",Consommation Courante,"4,8",unilever_amazon.csv
Dove Advanced Care Go Fresh Déodorant à bille anti-transpirant pour femme avec technologie triple hydratation pour 72 heures de protection 50 ml,"11,99€",Consommation Courante,"4,3",unilever_amazon.csv
Vaseline Healty Plus Savon Total Moisture 6 x 75 g | Lot de 6,"21,00€",Consommation Courante,"5,0",unilever_amazon.csv
"Baume À Lèvres | Dove Nourishing Lipcare 4,8g | Hydrating Care | Rouge À Lèvres | UN PAQUET DE 6","15,50€",Consommation Courante,"4,4",unilever_amazon.csv
Pepsodent dentifrice 125 ml Complete Protection | Protection complète | BIG PACK (pack de 2 x 125 ml),"10,00€",Consommation Courante,"4,7",unilever_amazon.csv
Pears Pur & Doux Savon solide Transparent aux Extraits de Menthe 125g (12 Pack),"29,99€",Consommation Courante,"4,5",unilever_amazon.csv
"UNILEVER: Webster's Timeline History, 1750 - 2007","30,54€",Consommation Courante,,unilever_amazon.csv
"Mentadent Brosse à dents moyenne 4 actions, 1 lot de 4 brosses à dents","9,43€",Consommation Courante,"4,6",unilever_amazon.csv
"Pears Soap – Savon Oil Clear aux extraits de citron. Savon vert transparent authentique - Lot de 6bars, 125g chacun (Lot de 6)","15,99€",Consommation Courante,"4,6",unilever_amazon.csv
Knorr Soupe Déshydratée Indonésienne 45g - Lot de 14,"18,34€",Consommation Courante,"4,2",unilever_amazon.csv
Signal Sensisoft Lot de 2 brosses à dents souples Charbon,"18,50€",Consommation Courante,"5,0",unilever_amazon.csv
Amazerbst Lot de 3 éponges luffa pour homme et femme (Pink White Blue),"8,99€",Consommation Courante,"4,3",unilever_amazon.csv
"ALVITYL HYDRINK BEAUTÉ – Électrolytes – Biotine, Zinc – Hydratation, Peau, Cheveux, Ongles – Pastilles Effervescentes – Goût Framboise – 20 comprimés effervescents","5,89€",Consommation Courante,"4,4",unilever_amazon.csv
"Ariel Original Lessive Liquide, 100 Lavages, Action Détachante En 1 Seul Lavage, Impeccable Même A Froid, Fabriqué En France","31,00€",Consommation Courante,"5,0",unilever_amazon.csv
"Ariel Ultra Détachant Lessive Liquide, 100 Lavages (4x25), Élimine Même les Tâches Incrustées Depuis 7 Jours, Impeccable Même à Froid","51,60€",Consommation Courante,,unilever_amazon.csv
"Swiffer WetJet 12 Recharges Jetables Nettoyantes Multi-Surfaces, Retient la Poussière et Saleté, Pour Tous Types de Sol, Sans Traces ni Résidus","6,99€",Consommation Courante,"4,8",unilever_amazon.csv
Brut Original Lot de 3 déodorants pour le corps 200 ml,"18,99€",Consommation Courante,"4,6",unilever_amazon.csv
Glorix Original Lot de 3 nettoyants WC 750 ml,"13,95€",Consommation Courante,"5,0",unilever_amazon.csv
SheaMoisture Multi-Action sans rinçage Hydrate & Repair pour les cheveux extrêmement secs et fragiles Miel de Manuka et Yaourt 2 x 237 ml,"30,99€",Consommation Courante,"5,0",unilever_amazon.csv
"Glysolid Crème classique hydratation intensive mains disparues, 100 ml","8,67€",Consommation Courante,"4,5",unilever_amazon.csv
Rexona Invisible Lot de 6 déodorants anti-transpirants Black&White 200 ml (Total : 1 200 ml),"31,69€",Consommation Courante,"4,6",unilever_amazon.csv
Vaseline Healty Plus Savon Total Moisture 6 x 75 g | Lot de 6,"21,00€",Consommation Courante,"5,0",unilever_amazon.csv
AXE Gold Lot de 3 déodorants Bodyspray pour homme 48 heures de protection 150 ml,"22,99€",Consommation Courante,"4,1",unilever_amazon.csv
Dove Advanced Care Go Fresh Déodorant à bille anti-transpirant pour femme avec technologie triple hydratation pour 72 heures de protection 50 ml,"11,99€",Consommation Courante,"4,3",unilever_amazon.csv
Vaseline Healty Plus Savon Total Moisture 12 x 75 g | Lot de 12,"18,40€",Consommation Courante,"4,8",unilever_amazon.csv
"Mentadent Brosse à dents, avec ventouse - Coloris Aléatoire","6,32€",Consommation Courante,"4,2",unilever_amazon.csv
Vaseline Lip Therapy Original 4g Stick,"7,25€",Consommation Courante,"4,6",unilever_amazon.csv
"Unilever Axe Africa déodorant, 150 ml","29,99€",Consommation Courante,"4,5",unilever_amazon.csv
"Cleanerist | 5x5L lessive liquide universelle, 1000+ lavages – nettoyage en profondeur, formule concentrée, parfum frais, 20°C-95°C, pour couleurs, blancs et foncés","48,49€",Consommation Courante,"4,5",unilever_amazon.csv
"BAGSMART Trousse de Toilette Homme Voyage,Accessoires de Toilette Sac de Rasage Cuir,Imperméable,Séparation Humide et sèche Double Fermeture Éclair avec Poignée,Noir","27,99€",Consommation Courante,"4,6",unilever_amazon.csv
"Brosse de douche en silicone avec long manche, brosse de douche double face pour exfoliation et massage pour la douche, peut produire une mousse riche, brosse à dos à long manche pour homme","16,99€",Consommation Courante,"4,1",unilever_amazon.csv
"Baume À Lèvres | Dove Nourishing Lipcare 4,8g | Hydrating Care | Rouge À Lèvres | UN PAQUET DE 6","15,50€",Consommation Courante,"4,4",unilever_amazon.csv
Signal Brosse a Dents Enfants Extra Souple Super Mario - L'unite,"4,79€",Consommation Courante,,unilever_amazon.csv
Lipton Thé aux fruits Forest Fruits 407 g,"5,49€",Consommation Courante,"4,0",unilever_amazon.csv
Pepsodent Natürliche Zahnpasta mit Fluorid und Kalzium für weißere Zähne in einer Woche 75 ml,"6,50€",Consommation Courante,"4,2",unilever_amazon.csv
Lux Bright Impress - Savon délicat parfum camélia japonais et huile d'agrumes - 80 g,"8,53€",Consommation Courante,"4,0",unilever_amazon.csv
Pepsodent Dentifrice Protection complète avec fluor et calcium pour la défense des caries toute la journée 75 ml (pack de 6 x 75 ml),"15,79€",Consommation Courante,"3,7",unilever_amazon.csv
"Sunsilk Shampoo Limone Detox Scrub 1 minute pour les cheveux et les soins gras, 200 ml","11,99€",Consommation Courante,"4,1",unilever_amazon.csv
"UNILEVER: Webster's Timeline History, 1750 - 2007","30,54€",Consommation Courante,,unilever_amazon.csv
Pears Pur & Doux Savon solide Transparent aux Extraits de Menthe 125g (12 Pack),"29,99€",Consommation Courante,"4,5",unilever_amazon.csv
"Mentadent Professional Gencives irritées, brosse à dents professionnelle pour irritation des gencives et parodontite, poils doux 0,15 mm, petite tête, poignée ergonomique, conçue et fabriquée en","7,20€",Consommation Courante,"4,4",unilever_amazon.csv
Simple Daily Skin Detox Nettoyant visage purifiant 150 ml (le paquet peut varier),"14,71€",Consommation Courante,"4,3",unilever_amazon.csv
Dove Men+Care Désodorisant pour homme Extra Fresh Spray anti-transpiration sans alcool Protection 48 heures 150 ml,"11,99€",Consommation Courante,"4,4",unilever_amazon.csv
Cattier - Gel douche sans sulfate Parfum Vanille - Tonka 1L,"10,20€",Consommation Courante,"4,0",unilever_amazon.csv
Cleanerist | 550 pastilles lave-vaisselle (10 kg) – Tout-en-un dans un film hydrosoluble – compatibles avec toutes les machines – détergent écologique en poudre,"39,95€",Consommation Courante,"4,4",unilever_amazon.csv
